Pokemon,Generation,Color,Moves,Versions
electivire-5,5,0xFFFF00,"[['1', 'Fire Punch', 'Fire', '75', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Low Kick', 'Fighting', '--', '100'], ['1', 'Quick Attack', 'Normal', '40', '100'], ['1', 'Thunder Shock', 'Electric', '40', '100'], ['6', 'Thunder Shock', 'Electric', '40', '100'], ['11', 'Low Kick', 'Fighting', '--', '100'], ['16', 'Swift', 'Normal', '60', '--'], ['21', 'Shock Wave', 'Electric', '60', '--'], ['26', 'Light Screen', 'Psychic', '--', '--'], ['32', 'Electro Ball', 'Electric', '--', '100'], ['38', 'Thunder Punch', 'Electric', '75', '100'], ['44', 'Discharge', 'Electric', '80', '100'], ['50', 'Thunderbolt', 'Electric', '90', '100'], ['56', 'Screech', 'Normal', '--', '85'], ['62', 'Thunder', 'Electric', '110', '70'], ['68', 'Giga Impact', 'Normal', '150', '90']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
magmortar-5,5,0xFF6600,"[['1', 'Ember', 'Fire', '40', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Smog', 'Poison', '30', '70'], ['1', 'Smokescreen', 'Normal', '--', '100'], ['1', 'Thunder Punch', 'Electric', '75', '100'], ['6', 'Ember', 'Fire', '40', '100'], ['11', 'Smokescreen', 'Normal', '--', '100'], ['16', 'Feint Attack', 'Dark', '60', '--'], ['21', 'Fire Spin', 'Fire', '35', '85'], ['26', 'Confuse Ray', 'Ghost', '--', '100'], ['32', 'Flame Burst', 'Fire', '70', '100'], ['38', 'Fire Punch', 'Fire', '75', '100'], ['44', 'Lava Plume', 'Fire', '80', '100'], ['50', 'Flamethrower', 'Fire', '90', '100'], ['56', 'Sunny Day', 'Fire', '--', '--'], ['62', 'Fire Blast', 'Fire', '110', '85'], ['68', 'Hyper Beam', 'Normal', '150', '90']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
togekiss-5,5,0xFF99FF,"[['1', 'Air Slash', 'Flying', '75', '95'], ['1', 'Aura Sphere', 'Fighting', '80', '--'], ['1', 'Extreme Speed', 'Normal', '80', '100'], ['1', 'Sky Attack', 'Flying', '140', '90']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
yanmega-5,5,0x999966,"[['1', 'Bug Bite', 'Bug', '60', '100'], ['1', 'Double Team', 'Normal', '--', '--'], ['1', 'Foresight', 'Normal', '--', '--'], ['1', 'Night Slash', 'Dark', '70', '100'], ['1', 'Quick Attack', 'Normal', '40', '100'], ['1', 'Tackle', 'Normal', '40', '100'], ['6', 'Quick Attack', 'Normal', '40', '100'], ['11', 'Double Team', 'Normal', '--', '--'], ['14', 'Sonic Boom', 'Normal', '--', '90'], ['17', 'Detect', 'Fighting', '--', '--'], ['22', 'Supersonic', 'Normal', '--', '55'], ['27', 'Uproar', 'Normal', '90', '100'], ['30', 'Pursuit', 'Dark', '40', '100'], ['33', 'Ancient Power', 'Rock', '60', '100'], ['38', 'Feint', 'Normal', '30', '100'], ['43', 'Slash', 'Normal', '70', '100'], ['46', 'Screech', 'Normal', '--', '85'], ['49', 'U-turn', 'Bug', '70', '100'], ['54', 'Air Slash', 'Flying', '75', '95'], ['57', 'Bug Buzz', 'Bug', '90', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
leafeon-5,5,0x33FF00,"[['1', 'Helping Hand', 'Normal', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Tail Whip', 'Normal', '--', '100'], ['8', 'Sand Attack', 'Ground', '--', '100'], ['15', 'Razor Leaf', 'Grass', '55', '95'], ['22', 'Quick Attack', 'Normal', '40', '100'], ['29', 'Synthesis', 'Grass', '--', '--'], ['36', 'Magical Leaf', 'Grass', '60', '--'], ['43', 'Giga Drain', 'Grass', '75', '100'], ['50', 'Last Resort', 'Normal', '140', '100'], ['57', 'Grass Whistle', 'Grass', '--', '55'], ['64', 'Sunny Day', 'Fire', '--', '--'], ['71', 'Leaf Blade', 'Grass', '90', '100'], ['78', 'Swords Dance', 'Normal', '--', '--']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
glaceon-5,5,0x99FFFF,"[['1', 'Helping Hand', 'Normal', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Tail Whip', 'Normal', '--', '100'], ['8', 'Sand Attack', 'Ground', '--', '100'], ['15', 'Icy Wind', 'Ice', '55', '95'], ['22', 'Quick Attack', 'Normal', '40', '100'], ['29', 'Bite', 'Dark', '60', '100'], ['36', 'Ice Shard', 'Ice', '40', '100'], ['43', 'Ice Fang', 'Ice', '65', '95'], ['50', 'Last Resort', 'Normal', '140', '100'], ['57', 'Mirror Coat', 'Psychic', '--', '100'], ['64', 'Hail', 'Ice', '--', '--'], ['71', 'Blizzard', 'Ice', '110', '70'], ['78', 'Barrier', 'Psychic', '--', '--']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
gliscor-5,5,0xFFCC33,"[['1', 'Fire Fang', 'Fire', '65', '95'], ['1', 'Harden', 'Normal', '--', '--'], ['1', 'Ice Fang', 'Ice', '65', '95'], ['1', 'Knock Off', 'Dark', '65', '100'], ['1', 'Poison Jab', 'Poison', '80', '100'], ['1', 'Sand Attack', 'Ground', '--', '100'], ['1', 'Thunder Fang', 'Electric', '65', '95'], ['5', 'Sand Attack', 'Ground', '--', '100'], ['9', 'Harden', 'Normal', '--', '--'], ['12', 'Knock Off', 'Dark', '65', '100'], ['16', 'Quick Attack', 'Normal', '40', '100'], ['20', 'Fury Cutter', 'Bug', '40', '95'], ['23', 'Feint Attack', 'Dark', '60', '--'], ['27', 'Acrobatics', 'Flying', '55', '100'], ['31', 'Screech', 'Normal', '--', '85'], ['34', 'Night Slash', 'Dark', '70', '100'], ['38', 'Swords Dance', 'Normal', '--', '--'], ['42', 'U-turn', 'Bug', '70', '100'], ['45', 'X-Scissor', 'Bug', '80', '100'], ['49', 'Guillotine', 'Normal', '--', '--']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
mamoswine-5,5,0x99FFFF,"[['1', 'Ancient Power', 'Rock', '60', '100'], ['1', 'Mud Sport', 'Ground', '--', '--'], ['1', 'Odor Sleuth', 'Normal', '--', '--'], ['1', 'Peck', 'Flying', '35', '100'], ['1', 'Powder Snow', 'Ice', '40', '100'], ['4', 'Mud Sport', 'Ground', '--', '--'], ['8', 'Powder Snow', 'Ice', '40', '100'], ['13', 'Mud-Slap', 'Ground', '20', '100'], ['16', 'Endure', 'Normal', '--', '--'], ['20', 'Mud Bomb', 'Ground', '65', '85'], ['25', 'Hail', 'Ice', '--', '--'], ['28', 'Ice Fang', 'Ice', '65', '95'], ['32', 'Take Down', 'Normal', '90', '85'], ['33', 'Double Hit', 'Normal', '35', '90'], ['40', 'Earthquake', 'Ground', '100', '100'], ['48', 'Mist', 'Ice', '--', '--'], ['56', 'Blizzard', 'Ice', '110', '70'], ['65', 'Scary Face', 'Normal', '--', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
porygon-z-5,5,0x999966,"[['1', 'Conversion', 'Normal', '--', '--'], ['1', 'Conversion 2', 'Normal', '--', '--'], ['1', 'Nasty Plot', 'Dark', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['1', 'Trick Room', 'Psychic', '--', '--'], ['7', 'Psybeam', 'Psychic', '65', '100'], ['12', 'Agility', 'Psychic', '--', '--'], ['18', 'Recover', 'Normal', '--', '--'], ['23', 'Magnet Rise', 'Electric', '--', '--'], ['29', 'Signal Beam', 'Bug', '75', '100'], ['34', 'Embargo', 'Dark', '--', '100'], ['40', 'Discharge', 'Electric', '80', '100'], ['45', 'Lock-On', 'Normal', '--', '--'], ['51', 'Tri Attack', 'Normal', '80', '100'], ['56', 'Magic Coat', 'Psychic', '--', '--'], ['62', 'Zap Cannon', 'Electric', '120', '50'], ['67', 'Hyper Beam', 'Normal', '150', '90']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
gallade-5,5,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Double Team', 'Normal', '--', '--'], ['1', 'Leaf Blade', 'Grass', '90', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Night Slash', 'Dark', '70', '100'], ['1', 'Teleport', 'Psychic', '--', '--'], ['6', 'Confusion', 'Psychic', '50', '100'], ['10', 'Double Team', 'Normal', '--', '--'], ['12', 'Teleport', 'Psychic', '--', '--'], ['17', 'Fury Cutter', 'Bug', '40', '95'], ['22', 'Slash', 'Normal', '70', '100'], ['25', 'Heal Pulse', 'Psychic', '--', '--'], ['31', 'Swords Dance', 'Normal', '--', '--'], ['36', 'Psycho Cut', 'Psychic', '70', '100'], ['39', 'Helping Hand', 'Normal', '--', '--'], ['45', 'Feint', 'Normal', '30', '100'], ['50', 'False Swipe', 'Normal', '40', '100'], ['53', 'Protect', 'Normal', '--', '--'], ['59', 'Close Combat', 'Fighting', '120', '100'], ['64', 'Stored Power', 'Psychic', '20', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
probopass-5,5,0xCC9966,"[['1', 'Block', 'Normal', '--', '--'], ['1', 'Gravity', 'Psychic', '--', '--'], ['1', 'Iron Defense', 'Steel', '--', '--'], ['1', 'Magnet Bomb', 'Steel', '60', '--'], ['1', 'Magnet Rise', 'Electric', '--', '--'], ['1', 'Tackle', 'Normal', '40', '100'], ['7', 'Iron Defense', 'Steel', '--', '--'], ['13', 'Magnet Bomb', 'Steel', '60', '--'], ['19', 'Block', 'Normal', '--', '--'], ['25', 'Thunder Wave', 'Electric', '--', '90'], ['31', 'Rock Slide', 'Rock', '75', '90'], ['37', 'Sandstorm', 'Rock', '--', '--'], ['43', 'Rest', 'Psychic', '--', '--'], ['49', 'Power Gem', 'Rock', '80', '100'], ['55', 'Discharge', 'Electric', '80', '100'], ['61', 'Stone Edge', 'Rock', '100', '80'], ['67', 'Zap Cannon', 'Electric', '120', '50'], ['73', 'Lock-On', 'Normal', '--', '--'], ['79', 'Earth Power', 'Ground', '90', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
dusknoir-5,5,0x9933FF,"[['1', 'Bind', 'Normal', '15', '85'], ['1', 'Disable', 'Normal', '--', '100'], ['1', 'Fire Punch', 'Fire', '75', '100'], ['1', 'Gravity', 'Psychic', '--', '--'], ['1', 'Ice Punch', 'Ice', '75', '100'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Night Shade', 'Ghost', '--', '100'], ['1', 'Thunder Punch', 'Electric', '75', '100'], ['6', 'Disable', 'Normal', '--', '100'], ['9', 'Foresight', 'Normal', '--', '--'], ['14', 'Astonish', 'Ghost', '30', '100'], ['17', 'Confuse Ray', 'Ghost', '--', '100'], ['22', 'Shadow Sneak', 'Ghost', '40', '100'], ['25', 'Pursuit', 'Dark', '40', '100'], ['30', 'Curse', 'Ghost', '--', '--'], ['33', 'Will-O-Wisp', 'Fire', '--', '85'], ['37', 'Shadow Punch', 'Ghost', '60', '--'], ['42', 'Hex', 'Ghost', '65', '100'], ['49', 'Mean Look', 'Normal', '--', '--'], ['58', 'Payback', 'Dark', '50', '100'], ['61', 'Future Sight', 'Psychic', '120', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
froslass-5,5,0x99FFFF,"[['1', 'Astonish', 'Ghost', '30', '100'], ['1', 'Double Team', 'Normal', '--', '--'], ['1', 'Leer', 'Normal', '--', '100'], ['1', 'Powder Snow', 'Ice', '40', '100'], ['4', 'Double Team', 'Normal', '--', '--'], ['10', 'Astonish', 'Ghost', '30', '100'], ['13', 'Icy Wind', 'Ice', '55', '95'], ['19', 'Confuse Ray', 'Ghost', '--', '100'], ['22', 'Ominous Wind', 'Ghost', '60', '100'], ['28', 'Wake-Up Slap', 'Fighting', '70', '100'], ['31', 'Captivate', 'Normal', '--', '100'], ['37', 'Ice Shard', 'Ice', '40', '100'], ['40', 'Hail', 'Ice', '--', '--'], ['51', 'Blizzard', 'Ice', '110', '70'], ['59', 'Destiny Bond', 'Ghost', '--', '--']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
rotom-5,5,0xFFFF00,"[['1', 'Astonish', 'Ghost', '30', '100'], ['1', 'Confuse Ray', 'Ghost', '--', '100'], ['1', 'Thunder Shock', 'Electric', '40', '100'], ['1', 'Thunder Wave', 'Electric', '--', '90'], ['1', 'Trick', 'Psychic', '--', '100'], ['8', 'Uproar', 'Normal', '90', '100'], ['15', 'Double Team', 'Normal', '--', '--'], ['22', 'Shock Wave', 'Electric', '60', '--'], ['29', 'Ominous Wind', 'Ghost', '60', '100'], ['36', 'Substitute', 'Normal', '--', '--'], ['43', 'Electro Ball', 'Electric', '--', '100'], ['50', 'Hex', 'Ghost', '65', '100'], ['57', 'Charge', 'Electric', '--', '--'], ['64', 'Discharge', 'Electric', '80', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
uxie-5,5,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Rest', 'Psychic', '--', '--'], ['6', 'Imprison', 'Psychic', '--', '--'], ['16', 'Endure', 'Normal', '--', '--'], ['21', 'Swift', 'Normal', '60', '--'], ['31', 'Yawn', 'Normal', '--', '--'], ['36', 'Future Sight', 'Psychic', '120', '100'], ['46', 'Amnesia', 'Psychic', '--', '--'], ['51', 'Extrasensory', 'Psychic', '80', '100'], ['61', 'Flail', 'Normal', '--', '100'], ['66', 'Natural Gift', 'Normal', '--', '100'], ['76', 'Memento', 'Dark', '--', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
mesprit-5,5,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Rest', 'Psychic', '--', '--'], ['6', 'Imprison', 'Psychic', '--', '--'], ['16', 'Protect', 'Normal', '--', '--'], ['21', 'Swift', 'Normal', '60', '--'], ['31', 'Lucky Chant', 'Normal', '--', '--'], ['36', 'Future Sight', 'Psychic', '120', '100'], ['46', 'Charm', 'Fairy', '--', '100'], ['51', 'Extrasensory', 'Psychic', '80', '100'], ['61', 'Copycat', 'Normal', '--', '--'], ['66', 'Natural Gift', 'Normal', '--', '100'], ['76', 'Healing Wish', 'Psychic', '--', '--']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
azelf-5,5,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Rest', 'Psychic', '--', '--'], ['6', 'Imprison', 'Psychic', '--', '--'], ['16', 'Detect', 'Fighting', '--', '--'], ['21', 'Swift', 'Normal', '60', '--'], ['31', 'Uproar', 'Normal', '90', '100'], ['36', 'Future Sight', 'Psychic', '120', '100'], ['46', 'Nasty Plot', 'Dark', '--', '--'], ['51', 'Extrasensory', 'Psychic', '80', '100'], ['61', 'Last Resort', 'Normal', '140', '100'], ['66', 'Natural Gift', 'Normal', '--', '100'], ['76', 'Explosion', 'Normal', '250', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
dialga-5,5,0x999999,"[['1', 'Dragon Breath', 'Dragon', '60', '100'], ['1', 'Scary Face', 'Normal', '--', '100'], ['6', 'Metal Claw', 'Steel', '50', '95'], ['10', 'Ancient Power', 'Rock', '60', '100'], ['15', 'Slash', 'Normal', '70', '100'], ['19', 'Power Gem', 'Rock', '80', '100'], ['24', 'Metal Burst', 'Steel', '--', '100'], ['28', 'Dragon Claw', 'Dragon', '80', '100'], ['33', 'Earth Power', 'Ground', '90', '100'], ['37', 'Aura Sphere', 'Fighting', '80', '--'], ['42', 'Iron Tail', 'Steel', '100', '75'], ['46', 'Roar of Time', 'Dragon', '150', '90'], ['50', 'Flash Cannon', 'Steel', '80', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
palkia-5,5,0x3399FF,"[['1', 'Dragon Breath', 'Dragon', '60', '100'], ['1', 'Scary Face', 'Normal', '--', '100'], ['6', 'Water Pulse', 'Water', '60', '100'], ['10', 'Ancient Power', 'Rock', '60', '100'], ['15', 'Slash', 'Normal', '70', '100'], ['19', 'Power Gem', 'Rock', '80', '100'], ['24', 'Aqua Tail', 'Water', '90', '90'], ['28', 'Dragon Claw', 'Dragon', '80', '100'], ['33', 'Earth Power', 'Ground', '90', '100'], ['37', 'Aura Sphere', 'Fighting', '80', '--'], ['42', 'Aqua Tail', 'Water', '90', '90'], ['46', 'Spacial Rend', 'Dragon', '100', '95'], ['50', 'Hydro Pump', 'Water', '110', '80']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
heatran-5,5,0xFF6600,"[['1', 'Ancient Power', 'Rock', '60', '100'], ['9', 'Leer', 'Normal', '--', '100'], ['17', 'Fire Fang', 'Fire', '65', '95'], ['25', 'Metal Sound', 'Steel', '--', '85'], ['33', 'Crunch', 'Dark', '80', '100'], ['41', 'Scary Face', 'Normal', '--', '100'], ['49', 'Lava Plume', 'Fire', '80', '100'], ['57', 'Fire Spin', 'Fire', '35', '85'], ['65', 'Iron Head', 'Steel', '80', '100'], ['73', 'Earth Power', 'Ground', '90', '100'], ['81', 'Heat Wave', 'Fire', '95', '90'], ['88', 'Stone Edge', 'Rock', '100', '80'], ['96', 'Magma Storm', 'Fire', '120', '75']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
regigigas-5,5,0x999966,"[['1', 'Confuse Ray', 'Ghost', '--', '100'], ['1', 'Dizzy Punch', 'Normal', '70', '100'], ['1', 'Fire Punch', 'Fire', '75', '100'], ['1', 'Foresight', 'Normal', '--', '--'], ['1', 'Ice Punch', 'Ice', '75', '100'], ['1', 'Knock Off', 'Dark', '65', '100'], ['1', 'Thunder Punch', 'Electric', '75', '100'], ['25', 'Revenge', 'Fighting', '60', '100'], ['40', 'Wide Guard', 'Rock', '--', '--'], ['50', 'Zen Headbutt', 'Psychic', '80', '90'], ['65', 'Payback', 'Dark', '50', '100'], ['75', 'Crush Grip', 'Normal', '--', '100'], ['90', 'Heavy Slam', 'Steel', '--', '100'], ['100', 'Giga Impact', 'Normal', '150', '90']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
giratina-5,5,0x9933FF,"[['1', 'Dragon Breath', 'Dragon', '60', '100'], ['1', 'Scary Face', 'Normal', '--', '100'], ['6', 'Ominous Wind', 'Ghost', '60', '100'], ['10', 'Ancient Power', 'Rock', '60', '100'], ['15', 'Slash', 'Normal', '70', '100'], ['19', 'Shadow Sneak', 'Ghost', '40', '100'], ['24', 'Destiny Bond', 'Ghost', '--', '--'], ['28', 'Dragon Claw', 'Dragon', '80', '100'], ['33', 'Earth Power', 'Ground', '90', '100'], ['37', 'Aura Sphere', 'Fighting', '80', '--'], ['42', 'Shadow Claw', 'Ghost', '70', '100'], ['46', 'Shadow Force', 'Ghost', '120', '100'], ['50', 'Hex', 'Ghost', '65', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
cresselia-5,5,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Double Team', 'Normal', '--', '--'], ['11', 'Safeguard', 'Normal', '--', '--'], ['20', 'Mist', 'Ice', '--', '--'], ['29', 'Aurora Beam', 'Ice', '65', '100'], ['38', 'Future Sight', 'Psychic', '120', '100'], ['47', 'Slash', 'Normal', '70', '100'], ['57', 'Moonlight', 'Fairy', '--', '--'], ['66', 'Psycho Cut', 'Psychic', '70', '100'], ['75', 'Psycho Shift', 'Psychic', '--', '90'], ['84', 'Lunar Dance', 'Psychic', '--', '--'], ['93', 'Psychic', 'Psychic', '90', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
phione-5,5,0x3399FF,"[['1', 'Bubble', 'Water', '40', '100'], ['1', 'Water Sport', 'Water', '--', '--'], ['9', 'Charm', 'Fairy', '--', '100'], ['16', 'Supersonic', 'Normal', '--', '55'], ['24', 'Bubble Beam', 'Water', '65', '100'], ['31', 'Acid Armor', 'Poison', '--', '--'], ['39', 'Whirlpool', 'Water', '35', '85'], ['46', 'Water Pulse', 'Water', '60', '100'], ['54', 'Aqua Ring', 'Water', '--', '--'], ['61', 'Dive', 'Water', '80', '100'], ['69', 'Rain Dance', 'Water', '--', '--']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
manaphy-5,5,0x3399FF,"[['1', 'Bubble', 'Water', '40', '100'], ['1', 'Tail Glow', 'Bug', '--', '--'], ['1', 'Water Sport', 'Water', '--', '--'], ['9', 'Charm', 'Fairy', '--', '100'], ['16', 'Supersonic', 'Normal', '--', '55'], ['24', 'Bubble Beam', 'Water', '65', '100'], ['31', 'Acid Armor', 'Poison', '--', '--'], ['39', 'Whirlpool', 'Water', '35', '85'], ['46', 'Water Pulse', 'Water', '60', '100'], ['54', 'Aqua Ring', 'Water', '--', '--'], ['61', 'Dive', 'Water', '80', '100'], ['69', 'Rain Dance', 'Water', '--', '--'], ['76', 'Heart Swap', 'Psychic', '--', '--']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
darkrai-5,5,0x333333,"[['1', 'Disable', 'Normal', '--', '100'], ['1', 'Ominous Wind', 'Ghost', '60', '100'], ['11', 'Quick Attack', 'Normal', '40', '100'], ['20', 'Hypnosis', 'Psychic', '--', '60'], ['29', 'Feint Attack', 'Dark', '60', '--'], ['38', 'Nightmare', 'Ghost', '--', '100'], ['47', 'Double Team', 'Normal', '--', '--'], ['57', 'Haze', 'Ice', '--', '--'], ['66', 'Dark Void', 'Dark', '--', '50'], ['75', 'Nasty Plot', 'Dark', '--', '--'], ['84', 'Dream Eater', 'Psychic', '100', '100'], ['93', 'Dark Pulse', 'Dark', '80', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
shaymin-5,5,0x33FF00,"[['1', 'Growth', 'Normal', '--', '--'], ['10', 'Magical Leaf', 'Grass', '60', '--'], ['19', 'Leech Seed', 'Grass', '--', '90'], ['28', 'Synthesis', 'Grass', '--', '--'], ['37', 'Sweet Scent', 'Normal', '--', '--'], ['46', 'Natural Gift', 'Normal', '--', '100'], ['55', 'Worry Seed', 'Grass', '--', '100'], ['64', 'Aromatherapy', 'Grass', '--', '--'], ['73', 'Energy Ball', 'Grass', '90', '100'], ['82', 'Sweet Kiss', 'Fairy', '--', '75'], ['91', 'Healing Wish', 'Psychic', '--', '--'], ['100', 'Seed Flare', 'Grass', '120', '85']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
arceus-5,5,0x999966,"[['1', 'Cosmic Power', 'Psychic', '--', '--'], ['1', 'Natural Gift', 'Normal', '--', '100'], ['1', 'Punishment', 'Dark', '--', '100'], ['1', 'Seismic Toss', 'Fighting', '--', '100'], ['10', 'Gravity', 'Psychic', '--', '--'], ['20', 'Earth Power', 'Ground', '90', '100'], ['30', 'Hyper Voice', 'Normal', '90', '100'], ['40', 'Extreme Speed', 'Normal', '80', '100'], ['50', 'Refresh', 'Normal', '--', '--'], ['60', 'Future Sight', 'Psychic', '120', '100'], ['70', 'Recover', 'Normal', '--', '--'], ['80', 'Hyper Beam', 'Normal', '150', '90'], ['90', 'Perish Song', 'Normal', '--', '--'], ['100', 'Judgment', 'Normal', '100', '100']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
victini-5,5,0xFF3399,"[['1', 'Confusion', 'Psychic', '50', '100'], ['1', 'Focus Energy', 'Normal', '--', '--'], ['1', 'Incinerate', 'Fire', '60', '100'], ['1', 'Quick Attack', 'Normal', '40', '100'], ['1', 'Searing Shot', 'Fire', '100', '100'], ['9', 'Endure', 'Normal', '--', '--'], ['17', 'Headbutt', 'Normal', '70', '100'], ['25', 'Flame Charge', 'Fire', '50', '100'], ['33', 'Reversal', 'Fighting', '--', '100'], ['41', 'Flame Burst', 'Fire', '70', '100'], ['49', 'Zen Headbutt', 'Psychic', '80', '90'], ['57', 'Inferno', 'Fire', '100', '50'], ['65', 'Double-Edge', 'Normal', '120', '100'], ['73', 'Flare Blitz', 'Fire', '120', '100'], ['81', 'Final Gambit', 'Fighting', '--', '100'], ['89', 'Stored Power', 'Psychic', '20', '100'], ['97', 'Overheat', 'Fire', '130', '90']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
snivy-5,5,0x33FF00,"[['1', 'Tackle', 'Normal', '40', '100'], ['4', 'Leer', 'Normal', '--', '100'], ['7', 'Vine Whip', 'Grass', '45', '100'], ['10', 'Wrap', 'Normal', '15', '90'], ['13', 'Growth', 'Normal', '--', '--'], ['16', 'Leaf Tornado', 'Grass', '65', '90'], ['19', 'Leech Seed', 'Grass', '--', '90'], ['22', 'Mega Drain', 'Grass', '40', '100'], ['25', 'Slam', 'Normal', '80', '75'], ['28', 'Leaf Blade', 'Grass', '90', '100'], ['31', 'Coil', 'Poison', '--', '--'], ['34', 'Giga Drain', 'Grass', '75', '100'], ['37', 'Wring Out', 'Normal', '--', '100'], ['40', 'Gastro Acid', 'Poison', '--', '100'], ['43', 'Leaf Storm', 'Grass', '130', '90']]","['Pokémon Black', 'Pokémon White', 'Pokémon Black 2', 'Pokémon White 2']"
